time,language,instance_num,heuristic
0.022001981735229492,Python,192,0
0.01999211311340332,Python,192,1
0.0030090808868408203,Rust,192,0
0.002371072769165039,Rust,192,1
0.002566099166870117,C++,193,0
0.002538919448852539,C++,193,1
0.05088067054748535,Java,193,0
0.05356860160827637,Java,193,1
0.04705476760864258,JavaScript,193,0
0.04626202583312988,JavaScript,193,1
0.021530866622924805,Python,193,0
0.018645048141479492,Python,193,1
0.0026590824127197266,Rust,193,0
0.0023260116577148438,Rust,193,1
0.0027337074279785156,C++,194,0
0.002685070037841797,C++,194,1
0.048969268798828125,Java,194,0
0.04945492744445801,Java,194,1
0.04523587226867676,JavaScript,194,0
0.045481204986572266,JavaScript,194,1
0.020835161209106445,Python,194,0
0.020607948303222656,Python,194,1
0.0028839111328125,Rust,194,0
0.0030488967895507812,Rust,194,1
0.0032608509063720703,C++,195,0
0.003149747848510742,C++,195,1
0.0550839900970459,Java,195,0
0.05378413200378418,Java,195,1
0.04778695106506348,JavaScript,195,0
0.04604530334472656,JavaScript,195,1
0.022112131118774414,Python,195,0
0.021322965621948242,Python,195,1
0.003017902374267578,Rust,195,0
0.002332925796508789,Rust,195,1
0.0026390552520751953,C++,196,0
0.002652883529663086,C++,196,1
0.06526017189025879,Java,196,0
0.06894397735595703,Java,196,1
0.05178093910217285,JavaScript,196,0
0.04889702796936035,JavaScript,196,1
0.022844791412353516,Python,196,0
0.02272176742553711,Python,196,1
0.0033211708068847656,Rust,196,0
0.0029001235961914062,Rust,196,1
0.0028412342071533203,C++,197,0
0.0029456615447998047,C++,197,1
0.05444002151489258,Java,197,0
0.054791927337646484,Java,197,1
0.04593682289123535,JavaScript,197,0
0.04428887367248535,JavaScript,197,1
0.021889686584472656,Python,197,0
0.019832849502563477,Python,197,1
0.003181934356689453,Rust,197,0
0.0028870105743408203,Rust,197,1
0.0031311511993408203,C++,198,0
0.003000020980834961,C++,198,1
0.05293917655944824,Java,198,0
0.05537986755371094,Java,198,1
0.047162771224975586,JavaScript,198,0
0.04741716384887695,JavaScript,198,1
0.019449710845947266,Python,198,0
0.02044391632080078,Python,198,1
0.0027327537536621094,Rust,198,0
0.0023920536041259766,Rust,198,1
0.003470182418823242,C++,199,0
0.002849102020263672,C++,199,1
0.06232118606567383,Java,199,0
0.06156015396118164,Java,199,1
0.05355072021484375,JavaScript,199,0
0.04955315589904785,JavaScript,199,1
0.025498151779174805,Python,199,0
0.021226167678833008,Python,199,1
0.0029828548431396484,Rust,199,0
0.002927064895629883,Rust,199,1
0.003866910934448242,C++,200,0
0.003953218460083008,C++,200,1
0.15102410316467285,Java,200,0
0.08309769630432129,Java,200,1
0.056086063385009766,JavaScript,200,0
0.04973888397216797,JavaScript,200,1
0.022178173065185547,Python,200,0
0.019937992095947266,Python,200,1
0.0026268959045410156,Rust,200,0
0.0022079944610595703,Rust,200,1
0.0027191638946533203,C++,201,0
0.0025200843811035156,C++,201,1
0.055796146392822266,Java,201,0
0.056764841079711914,Java,201,1
0.04728198051452637,JavaScript,201,0
0.04514908790588379,JavaScript,201,1
0.021759033203125,Python,201,0
0.020000934600830078,Python,201,1
0.0029578208923339844,Rust,201,0
0.002292156219482422,Rust,201,1
0.0025370121002197266,C++,202,0
0.0024352073669433594,C++,202,1
0.04928398132324219,Java,202,0
0.05152106285095215,Java,202,1
0.04605388641357422,JavaScript,202,0
0.04671597480773926,JavaScript,202,1
0.020895957946777344,Python,202,0
0.020495176315307617,Python,202,1
0.002995014190673828,Rust,202,0
0.0022971630096435547,Rust,202,1
0.0029020309448242188,C++,203,0
0.0028569698333740234,C++,203,1
0.05209612846374512,Java,203,0
0.06179094314575195,Java,203,1
0.04923391342163086,JavaScript,203,0
0.047409772872924805,JavaScript,203,1
0.02338099479675293,Python,203,0
0.021607160568237305,Python,203,1
0.0029349327087402344,Rust,203,0
0.002331972122192383,Rust,203,1
0.0025191307067871094,C++,204,0
0.002542257308959961,C++,204,1
0.050477027893066406,Java,204,0
0.05276012420654297,Java,204,1
0.046952009201049805,JavaScript,204,0
0.0460810661315918,JavaScript,204,1
0.022089004516601562,Python,204,0
0.020074129104614258,Python,204,1
0.0033409595489501953,Rust,204,0
0.0028867721557617188,Rust,204,1
0.003173828125,C++,205,0
0.0031409263610839844,C++,205,1
0.052942752838134766,Java,205,0
0.057891130447387695,Java,205,1
0.048532962799072266,JavaScript,205,0
0.04745292663574219,JavaScript,205,1
0.022320985794067383,Python,205,0
0.020422935485839844,Python,205,1
0.003142833709716797,Rust,205,0
0.0029320716857910156,Rust,205,1
0.0032618045806884766,C++,206,0
0.003119945526123047,C++,206,1
0.055773019790649414,Java,206,0
0.064849853515625,Java,206,1
0.05262422561645508,JavaScript,206,0
0.05003809928894043,JavaScript,206,1
0.022427797317504883,Python,206,0
0.022211074829101562,Python,206,1
0.00319671630859375,Rust,206,0
0.002711057662963867,Rust,206,1
0.0032219886779785156,C++,207,0
0.0031647682189941406,C++,207,1
0.057396888732910156,Java,207,0
0.06169414520263672,Java,207,1
0.044821977615356445,JavaScript,207,0
0.04422593116760254,JavaScript,207,1
0.020647287368774414,Python,207,0
0.020879030227661133,Python,207,1
0.0032219886779785156,Rust,207,0
0.0030388832092285156,Rust,207,1
0.0032989978790283203,C++,208,0
0.003306865692138672,C++,208,1
0.05609393119812012,Java,208,0
0.06362581253051758,Java,208,1
0.05109596252441406,JavaScript,208,0
0.04704403877258301,JavaScript,208,1
0.024358034133911133,Python,208,0
0.02389693260192871,Python,208,1
0.003365755081176758,Rust,208,0
0.0029211044311523438,Rust,208,1
0.006325960159301758,C++,209,0
0.004143953323364258,C++,209,1
0.06440329551696777,Java,209,0
0.060195207595825195,Java,209,1
0.05271601676940918,JavaScript,209,0
0.04694008827209473,JavaScript,209,1
0.023227930068969727,Python,209,0
0.02166008949279785,Python,209,1
0.0028581619262695312,Rust,209,0
0.0023708343505859375,Rust,209,1
0.0032689571380615234,C++,210,0
0.002664804458618164,C++,210,1
0.05369424819946289,Java,210,0
0.053748130798339844,Java,210,1
0.04678797721862793,JavaScript,210,0
0.0472102165222168,JavaScript,210,1
0.024670124053955078,Python,210,0
0.02020883560180664,Python,210,1
0.0035860538482666016,Rust,210,0
0.0023469924926757812,Rust,210,1
0.0034067630767822266,C++,211,0
0.0026650428771972656,C++,211,1
0.0526120662689209,Java,211,0
0.05627322196960449,Java,211,1
0.049601078033447266,JavaScript,211,0
0.04619407653808594,JavaScript,211,1
0.022902965545654297,Python,211,0
0.019711017608642578,Python,211,1
0.002560853958129883,Rust,211,0
0.002190828323364258,Rust,211,1
0.0029730796813964844,C++,212,0
0.002749204635620117,C++,212,1
0.04985785484313965,Java,212,0
0.05466508865356445,Java,212,1
0.04849100112915039,JavaScript,212,0
0.05000424385070801,JavaScript,212,1
0.023642301559448242,Python,212,0
0.021691083908081055,Python,212,1
0.0028247833251953125,Rust,212,0
0.0023610591888427734,Rust,212,1
0.0029718875885009766,C++,213,0
0.002828836441040039,C++,213,1
0.05167794227600098,Java,213,0
0.056266069412231445,Java,213,1
0.048313140869140625,JavaScript,213,0
0.07136416435241699,JavaScript,213,1
0.02331686019897461,Python,213,0
0.02306818962097168,Python,213,1
0.0031299591064453125,Rust,213,0
0.002805948257446289,Rust,213,1
0.0029540061950683594,C++,214,0
0.0028879642486572266,C++,214,1
0.05313587188720703,Java,214,0
0.05489492416381836,Java,214,1
0.0463559627532959,JavaScript,214,0
0.04677295684814453,JavaScript,214,1
0.020982742309570312,Python,214,0
0.019800186157226562,Python,214,1
0.00292205810546875,Rust,214,0
0.002362966537475586,Rust,214,1
0.0029740333557128906,C++,215,0
0.0026748180389404297,C++,215,1
0.05268502235412598,Java,215,0
0.1363208293914795,Java,215,1
0.05285906791687012,JavaScript,215,0
0.046488285064697266,JavaScript,215,1
0.024248123168945312,Python,215,0
0.02099013328552246,Python,215,1
0.0027680397033691406,Rust,215,0
0.0024051666259765625,Rust,215,1
0.003604888916015625,C++,216,0
0.0028548240661621094,C++,216,1
0.055024147033691406,Java,216,0
0.05149197578430176,Java,216,1
0.07256293296813965,JavaScript,216,0
0.044029951095581055,JavaScript,216,1
0.021610021591186523,Python,216,0
0.020814895629882812,Python,216,1
0.0030660629272460938,Rust,216,0
0.002786874771118164,Rust,216,1
0.0034897327423095703,C++,217,0
0.003034830093383789,C++,217,1
0.06083393096923828,Java,217,0
0.05655193328857422,Java,217,1
0.04716801643371582,JavaScript,217,0
0.048052072525024414,JavaScript,217,1
0.020580768585205078,Python,217,0
0.02137899398803711,Python,217,1
0.0027599334716796875,Rust,217,0
0.002218008041381836,Rust,217,1
0.003639698028564453,C++,218,0
0.0032701492309570312,C++,218,1
0.05654191970825195,Java,218,0
0.056565046310424805,Java,218,1
0.04869508743286133,JavaScript,218,0
0.04716682434082031,JavaScript,218,1
0.024541854858398438,Python,218,0
0.020172119140625,Python,218,1
0.0026171207427978516,Rust,218,0
0.0020952224731445312,Rust,218,1
0.003622293472290039,C++,219,0
0.0032422542572021484,C++,219,1
0.05382204055786133,Java,219,0
0.05153489112854004,Java,219,1
0.047960758209228516,JavaScript,219,0
0.04802393913269043,JavaScript,219,1
0.02208995819091797,Python,219,0
0.0237729549407959,Python,219,1
0.003287792205810547,Rust,219,0
0.0027990341186523438,Rust,219,1
0.003038167953491211,C++,220,0
0.002808094024658203,C++,220,1
0.05425405502319336,Java,220,0
0.059445858001708984,Java,220,1
0.048014163970947266,JavaScript,220,0
0.04739093780517578,JavaScript,220,1
0.023494243621826172,Python,220,0
0.0193631649017334,Python,220,1
0.002574920654296875,Rust,220,0
0.0020570755004882812,Rust,220,1
0.002389192581176758,C++,221,0
0.0035581588745117188,C++,221,1
0.050642967224121094,Java,221,0
0.05510306358337402,Java,221,1
0.04645204544067383,JavaScript,221,0
0.04404139518737793,JavaScript,221,1
0.019259214401245117,Python,221,0
0.018980026245117188,Python,221,1
0.0026671886444091797,Rust,221,0
0.0022101402282714844,Rust,221,1
0.002682924270629883,C++,222,0
0.002640962600708008,C++,222,1
0.051267147064208984,Java,222,0
0.055333852767944336,Java,222,1
0.04714179039001465,JavaScript,222,0
0.04586219787597656,JavaScript,222,1
0.021296024322509766,Python,222,0
0.019308090209960938,Python,222,1
0.0028657913208007812,Rust,222,0
0.002237081527709961,Rust,222,1
0.003142833709716797,C++,223,0
0.0029528141021728516,C++,223,1
0.06323599815368652,Java,223,0
0.05452299118041992,Java,223,1
0.045989274978637695,JavaScript,223,0
0.04605507850646973,JavaScript,223,1
0.022929906845092773,Python,223,0
0.020089149475097656,Python,223,1
0.002618074417114258,Rust,223,0
0.0023279190063476562,Rust,223,1
0.0033059120178222656,C++,224,0
0.002624988555908203,C++,224,1
0.05747509002685547,Java,224,0
0.052323102951049805,Java,224,1
0.045828819274902344,JavaScript,224,0
0.046095848083496094,JavaScript,224,1
0.022963285446166992,Python,224,0
0.020799875259399414,Python,224,1
0.0028471946716308594,Rust,224,0
0.002557992935180664,Rust,224,1
0.002889871597290039,C++,225,0
0.002988100051879883,C++,225,1
0.05364418029785156,Java,225,0
0.05620884895324707,Java,225,1
0.046727895736694336,JavaScript,225,0
0.044698238372802734,JavaScript,225,1
0.02342700958251953,Python,225,0
0.020973920822143555,Python,225,1
0.0026700496673583984,Rust,225,0
0.0021147727966308594,Rust,225,1
0.002444028854370117,C++,226,0
0.002399921417236328,C++,226,1
0.052594900131225586,Java,226,0
0.05168581008911133,Java,226,1
0.04638099670410156,JavaScript,226,0
0.04479098320007324,JavaScript,226,1
0.02214980125427246,Python,226,0
0.01988697052001953,Python,226,1
0.0028162002563476562,Rust,226,0
0.0024678707122802734,Rust,226,1
0.003298044204711914,C++,227,0
0.0031747817993164062,C++,227,1
0.049817800521850586,Java,227,0
0.052642822265625,Java,227,1
0.0462648868560791,JavaScript,227,0
0.045351266860961914,JavaScript,227,1
0.022434234619140625,Python,227,0
0.02007293701171875,Python,227,1
0.002452850341796875,Rust,227,0
0.0020732879638671875,Rust,227,1
0.0031108856201171875,C++,228,0
0.0027990341186523438,C++,228,1
0.049283742904663086,Java,228,0
0.05144691467285156,Java,228,1
0.04647397994995117,JavaScript,228,0
0.04529690742492676,JavaScript,228,1
0.022898197174072266,Python,228,0
0.0217740535736084,Python,228,1
0.0027039051055908203,Rust,228,0
0.002349853515625,Rust,228,1
0.0026428699493408203,C++,229,0
0.0026171207427978516,C++,229,1
0.050865888595581055,Java,229,0
0.05630207061767578,Java,229,1
0.0455927848815918,JavaScript,229,0
0.04447817802429199,JavaScript,229,1
0.01973414421081543,Python,229,0
0.017850160598754883,Python,229,1
0.00290679931640625,Rust,229,0
0.002110004425048828,Rust,229,1
0.002583026885986328,C++,230,0
0.002650022506713867,C++,230,1
0.049767255783081055,Java,230,0
0.05899500846862793,Java,230,1
0.04770779609680176,JavaScript,230,0
0.044843196868896484,JavaScript,230,1
0.021518945693969727,Python,230,0
0.019372940063476562,Python,230,1
0.0026869773864746094,Rust,230,0
0.002206087112426758,Rust,230,1
0.002542257308959961,C++,231,0
0.002524852752685547,C++,231,1
0.04956483840942383,Java,231,0
0.04989123344421387,Java,231,1
0.045180320739746094,JavaScript,231,0
0.0463099479675293,JavaScript,231,1
0.0197451114654541,Python,231,0
0.01830911636352539,Python,231,1
0.002653837203979492,Rust,231,0
0.002208232879638672,Rust,231,1
0.0028400421142578125,C++,232,0
0.002644062042236328,C++,232,1
0.051308631896972656,Java,232,0
0.05631899833679199,Java,232,1
0.04582500457763672,JavaScript,232,0
0.04516410827636719,JavaScript,232,1
0.02177906036376953,Python,232,0
0.02112102508544922,Python,232,1
0.002833127975463867,Rust,232,0
0.0024018287658691406,Rust,232,1
0.002721071243286133,C++,233,0
0.002597808837890625,C++,233,1
0.04993295669555664,Java,233,0
0.051880836486816406,Java,233,1
0.04545903205871582,JavaScript,233,0
0.043585777282714844,JavaScript,233,1
0.020148277282714844,Python,233,0
0.01890397071838379,Python,233,1
0.0027570724487304688,Rust,233,0
0.002319812774658203,Rust,233,1
0.0033159255981445312,C++,234,0
0.002851724624633789,C++,234,1
0.0548708438873291,Java,234,0
0.05454111099243164,Java,234,1
0.04599714279174805,JavaScript,234,0
0.045851945877075195,JavaScript,234,1
0.022777795791625977,Python,234,0
0.021305084228515625,Python,234,1
0.0026543140411376953,Rust,234,0
0.002302885055541992,Rust,234,1
0.0025250911712646484,C++,235,0
0.0024881362915039062,C++,235,1
0.04871988296508789,Java,235,0
0.0516970157623291,Java,235,1
0.045793771743774414,JavaScript,235,0
0.04383492469787598,JavaScript,235,1
0.019699811935424805,Python,235,0
0.018757104873657227,Python,235,1
0.0026869773864746094,Rust,235,0
0.002332925796508789,Rust,235,1
0.003345012664794922,C++,236,0
0.0026111602783203125,C++,236,1
0.05362820625305176,Java,236,0
0.05224204063415527,Java,236,1
0.04598712921142578,JavaScript,236,0
0.04603385925292969,JavaScript,236,1
0.023383140563964844,Python,236,0
0.020256996154785156,Python,236,1
0.0024449825286865234,Rust,236,0
0.0020711421966552734,Rust,236,1
0.003287076950073242,C++,237,0
0.0026819705963134766,C++,237,1
0.04968690872192383,Java,237,0
0.0542149543762207,Java,237,1
0.04647970199584961,JavaScript,237,0
0.045545101165771484,JavaScript,237,1
0.024079084396362305,Python,237,0
0.02010488510131836,Python,237,1
0.0031120777130126953,Rust,237,0
0.0027587413787841797,Rust,237,1
0.002835988998413086,C++,238,0
0.0028409957885742188,C++,238,1
0.05051898956298828,Java,238,0
0.05398297309875488,Java,238,1
0.046631813049316406,JavaScript,238,0
0.04458785057067871,JavaScript,238,1
0.021238088607788086,Python,238,0
0.0192263126373291,Python,238,1
0.00255584716796875,Rust,238,0
0.002068042755126953,Rust,238,1
0.002588987350463867,C++,239,0
0.0025200843811035156,C++,239,1
0.0497438907623291,Java,239,0
0.052004098892211914,Java,239,1
0.04770302772521973,JavaScript,239,0
0.04513835906982422,JavaScript,239,1
0.021421194076538086,Python,239,0
0.02160191535949707,Python,239,1
0.0028629302978515625,Rust,239,0
0.002440214157104492,Rust,239,1
0.0026030540466308594,C++,240,0
0.002537965774536133,C++,240,1
0.05322694778442383,Java,240,0
0.05036807060241699,Java,240,1
0.04554915428161621,JavaScript,240,0
0.04785799980163574,JavaScript,240,1
0.031023263931274414,Python,240,0
0.022658824920654297,Python,240,1
0.0034749507904052734,Rust,240,0
0.0026650428771972656,Rust,240,1
0.004052877426147461,C++,241,0
0.003361940383911133,C++,241,1
0.06076812744140625,Java,241,0
0.05821490287780762,Java,241,1
0.05674886703491211,JavaScript,241,0
0.04907679557800293,JavaScript,241,1
0.02368903160095215,Python,241,0
0.02227306365966797,Python,241,1
0.0028579235076904297,Rust,241,0
0.0026078224182128906,Rust,241,1
0.0034050941467285156,C++,242,0
0.0034220218658447266,C++,242,1
0.05457186698913574,Java,242,0
0.058358192443847656,Java,242,1
0.049902915954589844,JavaScript,242,0
0.10264110565185547,JavaScript,242,1
0.023383140563964844,Python,242,0
0.021095991134643555,Python,242,1
0.0029449462890625,Rust,242,0
0.002675771713256836,Rust,242,1
0.004114866256713867,C++,243,0
0.0035321712493896484,C++,243,1
0.056027889251708984,Java,243,0
0.054646968841552734,Java,243,1
0.04855012893676758,JavaScript,243,0
0.047850847244262695,JavaScript,243,1
0.02173900604248047,Python,243,0
0.020301103591918945,Python,243,1
0.0026907920837402344,Rust,243,0
0.0026900768280029297,Rust,243,1
0.0029680728912353516,C++,244,0
0.002924680709838867,C++,244,1
0.05302786827087402,Java,244,0
0.05421090126037598,Java,244,1
0.0486910343170166,JavaScript,244,0
0.07949399948120117,JavaScript,244,1
0.027966022491455078,Python,244,0
0.024644136428833008,Python,244,1
0.003301858901977539,Rust,244,0
0.0033049583435058594,Rust,244,1
0.0034029483795166016,C++,245,0
0.003381967544555664,C++,245,1
0.059660911560058594,Java,245,0
0.05749201774597168,Java,245,1
0.04799985885620117,JavaScript,245,0
0.047193050384521484,JavaScript,245,1
0.022713899612426758,Python,245,0
0.021871089935302734,Python,245,1
0.003010988235473633,Rust,245,0
0.0030100345611572266,Rust,245,1
0.003698110580444336,C++,246,0
0.0034339427947998047,C++,246,1
0.05123400688171387,Java,246,0
0.08281397819519043,Java,246,1
0.04991412162780762,JavaScript,246,0
0.04518318176269531,JavaScript,246,1
0.021764755249023438,Python,246,0
0.02058863639831543,Python,246,1
0.0028867721557617188,Rust,246,0
0.002569913864135742,Rust,246,1
0.003634929656982422,C++,247,0
0.003145933151245117,C++,247,1
0.05533003807067871,Java,247,0
0.0525510311126709,Java,247,1
0.04774880409240723,JavaScript,247,0
0.04503893852233887,JavaScript,247,1
0.021465063095092773,Python,247,0
0.021301984786987305,Python,247,1
0.0030388832092285156,Rust,247,0
0.0024008750915527344,Rust,247,1
0.0029900074005126953,C++,248,0
0.002719879150390625,C++,248,1
0.05201101303100586,Java,248,0
0.05213522911071777,Java,248,1
0.04715895652770996,JavaScript,248,0
0.047451019287109375,JavaScript,248,1
0.021055936813354492,Python,248,0
0.02060079574584961,Python,248,1
0.0027959346771240234,Rust,248,0
0.0022170543670654297,Rust,248,1
0.00252532958984375,C++,249,0
0.002443075180053711,C++,249,1
0.049284934997558594,Java,249,0
0.053215980529785156,Java,249,1
0.04546213150024414,JavaScript,249,0
0.04558110237121582,JavaScript,249,1
0.02016592025756836,Python,249,0
0.018131017684936523,Python,249,1
0.002794027328491211,Rust,249,0
0.002276897430419922,Rust,249,1
0.0026018619537353516,C++,250,0
0.0025510787963867188,C++,250,1
0.0510258674621582,Java,250,0
0.0547640323638916,Java,250,1
0.04668998718261719,JavaScript,250,0
0.04670405387878418,JavaScript,250,1
0.020682811737060547,Python,250,0
0.020585060119628906,Python,250,1
0.0027489662170410156,Rust,250,0
0.0023360252380371094,Rust,250,1
0.0030498504638671875,C++,251,0
0.0032739639282226562,C++,251,1
0.05817818641662598,Java,251,0
0.05647897720336914,Java,251,1
0.04970693588256836,JavaScript,251,0
0.046038150787353516,JavaScript,251,1
0.0225069522857666,Python,251,0
0.021641016006469727,Python,251,1
0.0026819705963134766,Rust,251,0
0.0022809505462646484,Rust,251,1
0.0025548934936523438,C++,252,0
0.0027179718017578125,C++,252,1
0.05291295051574707,Java,252,0
0.05233192443847656,Java,252,1
0.04617023468017578,JavaScript,252,0
0.045799970626831055,JavaScript,252,1
0.01975417137145996,Python,252,0
0.019359111785888672,Python,252,1
0.0033898353576660156,Rust,252,0
0.0025680065155029297,Rust,252,1
0.002653837203979492,C++,253,0
0.002623319625854492,C++,253,1
0.05155014991760254,Java,253,0
0.05553913116455078,Java,253,1
0.04603910446166992,JavaScript,253,0
0.04448580741882324,JavaScript,253,1
0.02022409439086914,Python,253,0
0.018364906311035156,Python,253,1
0.0026519298553466797,Rust,253,0
0.002292156219482422,Rust,253,1
0.002613067626953125,C++,254,0
0.002518177032470703,C++,254,1
0.0514070987701416,Java,254,0
0.05191802978515625,Java,254,1
0.04471087455749512,JavaScript,254,0
0.044111013412475586,JavaScript,254,1
0.02023601531982422,Python,254,0
0.018728017807006836,Python,254,1
0.002969980239868164,Rust,254,0
0.0023691654205322266,Rust,254,1
0.004220008850097656,C++,255,0
0.003306150436401367,C++,255,1
0.052957773208618164,Java,255,0
0.05248403549194336,Java,255,1
0.04513716697692871,JavaScript,255,0
0.044593095779418945,JavaScript,255,1
0.02431511878967285,Python,255,0
0.022722959518432617,Python,255,1
0.0026900768280029297,Rust,255,0
0.0021789073944091797,Rust,255,1
0.0025577545166015625,C++,256,0
0.002992868423461914,C++,256,1
0.05121421813964844,Java,256,0
0.05225086212158203,Java,256,1
0.04598593711853027,JavaScript,256,0
0.04396224021911621,JavaScript,256,1
0.02033400535583496,Python,256,0
0.01929306983947754,Python,256,1
0.002838134765625,Rust,256,0
0.002306222915649414,Rust,256,1
0.0027740001678466797,C++,257,0
0.0025129318237304688,C++,257,1
0.05330300331115723,Java,257,0
0.054036855697631836,Java,257,1
0.046225786209106445,JavaScript,257,0
0.045042991638183594,JavaScript,257,1
0.02118515968322754,Python,257,0
0.02046799659729004,Python,257,1
0.00316619873046875,Rust,257,0
0.0026197433471679688,Rust,257,1
0.0027420520782470703,C++,258,0
0.002655029296875,C++,258,1
0.04980611801147461,Java,258,0
0.05376482009887695,Java,258,1
0.04568982124328613,JavaScript,258,0
0.04481005668640137,JavaScript,258,1
0.020444154739379883,Python,258,0
0.02064800262451172,Python,258,1
0.0031311511993408203,Rust,258,0
0.0025076866149902344,Rust,258,1
0.022294998168945312,C++,259,0
0.005159854888916016,C++,259,1
0.059568166732788086,Java,259,0
0.053536176681518555,Java,259,1
0.04803204536437988,JavaScript,259,0
0.04788494110107422,JavaScript,259,1
0.02325296401977539,Python,259,0
0.02228403091430664,Python,259,1
0.0030670166015625,Rust,259,0
0.002228975296020508,Rust,259,1
0.0027768611907958984,C++,260,0
0.002710103988647461,C++,260,1
0.05116415023803711,Java,260,0
0.05774402618408203,Java,260,1
0.047380924224853516,JavaScript,260,0
0.0460820198059082,JavaScript,260,1
0.04263806343078613,Python,260,0
0.021751880645751953,Python,260,1
0.030499696731567383,Rust,260,0
0.003026247024536133,Rust,260,1
0.0048677921295166016,C++,261,0
0.003464937210083008,C++,261,1
0.0572049617767334,Java,261,0
0.05726504325866699,Java,261,1
0.051766157150268555,JavaScript,261,0
0.047181129455566406,JavaScript,261,1
0.09006905555725098,Python,261,0
0.026093006134033203,Python,261,1
0.0064470767974853516,Rust,261,0
0.01641392707824707,Rust,261,1
0.005191326141357422,C++,262,0
0.0038826465606689453,C++,262,1
0.07496190071105957,Java,262,0
0.062371015548706055,Java,262,1
0.05128622055053711,JavaScript,262,0
0.05216217041015625,JavaScript,262,1
0.02228236198425293,Python,262,0
0.020978927612304688,Python,262,1
0.0029888153076171875,Rust,262,0
0.0062677860260009766,Rust,262,1
0.03572511672973633,C++,263,0
0.0031249523162841797,C++,263,1
0.056268930435180664,Java,263,0
0.05926394462585449,Java,263,1
0.046376943588256836,JavaScript,263,0
0.08411002159118652,JavaScript,263,1
0.025081872940063477,Python,263,0
0.02259516716003418,Python,263,1
0.003426790237426758,Rust,263,0
0.002663135528564453,Rust,263,1
0.0032761096954345703,C++,264,0
0.0030698776245117188,C++,264,1
0.060604095458984375,Java,264,0
0.06090712547302246,Java,264,1
0.04764986038208008,JavaScript,264,0
0.04825305938720703,JavaScript,264,1
0.03267312049865723,Python,264,0
0.022572040557861328,Python,264,1
0.0027332305908203125,Rust,264,0
0.0025730133056640625,Rust,264,1
0.0027420520782470703,C++,265,0
0.002933025360107422,C++,265,1
0.07062602043151855,Java,265,0
0.08352303504943848,Java,265,1
0.04947519302368164,JavaScript,265,0
0.07399988174438477,JavaScript,265,1
0.022555828094482422,Python,265,0
0.023159027099609375,Python,265,1
0.0028629302978515625,Rust,265,0
0.0025827884674072266,Rust,265,1
0.004292964935302734,C++,266,0
0.003523111343383789,C++,266,1
0.05803990364074707,Java,266,0
0.09197068214416504,Java,266,1
0.05221199989318848,JavaScript,266,0
0.051290273666381836,JavaScript,266,1
0.02530503273010254,Python,266,0
0.022944927215576172,Python,266,1
0.003245830535888672,Rust,266,0
0.0026330947875976562,Rust,266,1
0.0031228065490722656,C++,267,0
0.0031371116638183594,C++,267,1
0.05997204780578613,Java,267,0
0.07075190544128418,Java,267,1
0.056143760681152344,JavaScript,267,0
0.06481289863586426,JavaScript,267,1
0.023345947265625,Python,267,0
0.020680904388427734,Python,267,1
0.003283262252807617,Rust,267,0
0.0029740333557128906,Rust,267,1
0.003942012786865234,C++,268,0
0.0036017894744873047,C++,268,1
0.060842037200927734,Java,268,0
0.05592226982116699,Java,268,1
0.05170392990112305,JavaScript,268,0
0.049784183502197266,JavaScript,268,1
0.026070117950439453,Python,268,0
0.03850984573364258,Python,268,1
0.0031850337982177734,Rust,268,0
0.003028392791748047,Rust,268,1
0.004374027252197266,C++,269,0
0.003317117691040039,C++,269,1
0.09032726287841797,Java,269,0
0.057615041732788086,Java,269,1
0.05217099189758301,JavaScript,269,0
0.07122588157653809,JavaScript,269,1
0.022646188735961914,Python,269,0
0.02128314971923828,Python,269,1
0.0032701492309570312,Rust,269,0
0.0026340484619140625,Rust,269,1
0.003968000411987305,C++,270,0
0.0031480789184570312,C++,270,1
0.05629897117614746,Java,270,0
0.0900719165802002,Java,270,1
0.05378890037536621,JavaScript,270,0
0.04691314697265625,JavaScript,270,1
0.024411916732788086,Python,270,0
0.047142744064331055,Python,270,1
0.0029501914978027344,Rust,270,0
0.00231170654296875,Rust,270,1
0.0034101009368896484,C++,271,0
0.0034220218658447266,C++,271,1
0.054132938385009766,Java,271,0
0.05396127700805664,Java,271,1
0.047556161880493164,JavaScript,271,0
0.04994511604309082,JavaScript,271,1
0.023167848587036133,Python,271,0
0.02162003517150879,Python,271,1
0.0029861927032470703,Rust,271,0
0.002444028854370117,Rust,271,1
0.0029201507568359375,C++,272,0
0.002805948257446289,C++,272,1
0.05098700523376465,Java,272,0
0.05496382713317871,Java,272,1
0.046642303466796875,JavaScript,272,0
0.07731389999389648,JavaScript,272,1
0.024849891662597656,Python,272,0
0.022615909576416016,Python,272,1
0.003407001495361328,Rust,272,0
0.0029401779174804688,Rust,272,1
0.00442814826965332,C++,273,0
0.003328084945678711,C++,273,1
0.05469083786010742,Java,273,0
0.05491209030151367,Java,273,1
0.048381805419921875,JavaScript,273,0
0.0466151237487793,JavaScript,273,1
0.02563309669494629,Python,273,0
0.05866813659667969,Python,273,1
0.003303050994873047,Rust,273,0
0.002599000930786133,Rust,273,1
0.0033540725708007812,C++,274,0
0.0033159255981445312,C++,274,1
0.05685997009277344,Java,274,0
0.05941009521484375,Java,274,1
0.04731917381286621,JavaScript,274,0
0.04899191856384277,JavaScript,274,1
0.04971885681152344,Python,274,0
0.0220947265625,Python,274,1
